"21","3","Special A","special-a","2012/02/specialA.jpg",NULL,"TV","Complete","2008-04-07","2008-09-15","a:1:{i:0;s:6:""Subbed"";}","PG-13 - Teens 13 or older","Hikari Hanazono has always been second to Kei Takishima. When they were six years old, their pro-wrestling loving fathers introduced them to each other. Assuming that she was the best in wrestling, young Hikari challenged Kei to a wrestling match only to be thoroughly defeated by him.

Ever since that fateful incident, Hikari swore to beat Kei in school grades, sporting events - anything. To do this, she has enrolled in the same school as Kei since elementary. Now she attends Hakusenkan, an ultra elite school, that costs her carpenter father a lot of money.

Hikari and Kei are the top two students in the school, with Kei holding firmly to that number one position. While Hikari considers Kei to be a rival and important friend, she is completely unaware that Kei loves her. The story primarily focuses on Hikari and her constant attempts to defeat her one and only rival, Kei, and how she finds love in their rivalry.","1","24","23",,"English: S.A., Special A Class
Japanese: スペシャル・エー",NULL,NULL,NULL,NULL,NULL,"2012-03-17 08:59:57","2013-08-25 22:18:06","15635"
"22","3","Sora no Otoshimono: Forte","sora-no-otoshimono-forte","2012/02/soraNoOtoshimono2.jpg",NULL,"TV",NULL,NULL,NULL,"a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","Sakurai Tomoki has settled into his life with the two angeloids, Ikaros and Nymph, and is enjoying himself immensely. However, he keeps having weird dreams and asks all of his friends to help him investigate the cause.

Nymph conjures up a device that enables people, but not angeloids, to enter other people's dreams. The device malfunctions at first but eventually they get to what was supposed to be Tomoki's dream but discover that something is very wrong with it.

Later, a meteor comes crashing down from the skies at the site of the large cherry blossom tree where Tomoki first discovered Ikaros. An extremely well endowed blonde angeloid with a huge sword emerges from the meteor and sets off in search of Tomoki!",NULL,"12","23",NULL,"English: Sora no Otoshimono: f, Lost Property of the Sky 2, Misplaced by Heaven 2, Heaven's Lost Property 2
Japanese: そらのおとしものf（フォルテ）",NULL,NULL,NULL,NULL,NULL,"2012-03-17 09:08:35","2013-03-06 01:37:11","15636"
"23","3","Sora no Otoshimono","sora-no-otoshimono","2012/02/soraNoOtoshimono.jpg",NULL,"TV",NULL,NULL,NULL,"a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","Sakurai Tomoki has been having the same strange dream since he was a child
and would wake up in tears. Sugata, an upperclassman at his school, believes
the dream to be of the new continent. Later that night, while waiting under the
cherry trees for Sugata and his childhood friend, an angel called Ikaros comes flying
down and his peaceful life changes from then on.",NULL,"13","23",NULL,"English: Lost Property of the Sky, Misplaced by Heaven
Japanese: そらのおとしもの",NULL,NULL,NULL,NULL,NULL,"2012-03-17 09:11:05","2013-03-06 01:39:47","15637"
"24","3","Shakugan no Shana Season 3","shakugan-no-shana-season-3","2012/03/shakugan3.jpg",NULL,"TV",NULL,NULL,NULL,"a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","Continuing from the events of the last series (Shakugan no Shana II), both Shana and Kazumi stand at their respective locations waiting for Yuji to meet with one of them, only to discover that Yuji has disappeared, with not even the slightest evidence of his existence left behind. All is not lost however, as the letters the two of them sent to him still give hope of Yuji's continued existence. As Shana and company search for answers on Yuji's whereabouts, they soon find the truth staring back at them when Yuji reappears in front of them as the leader of Bal Masqué. Left with little choice, Shana must now confront her most unlikely adversary on the battlefield in her toughest challenge yet. ",NULL,"24","23",NULL,"English: Shakugan no Shana Third, Shakugan no Shana 3, Shakugan no Shana Final",NULL,NULL,NULL,NULL,NULL,"2012-03-17 15:37:45","2013-03-06 03:03:17","15643"
"25","3","Shakugan no Shana Season 2","shakugan-no-shana-season-2","2012/03/shakugan2.jpg",NULL,"TV",NULL,NULL,NULL,"a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","Shana and Alastor, Lord of the Crimson Realm, continue to do battle with the Denizens, who are trying to steal the Power of Existence from mortals. In the last battle, Yuji is revealed to be a mystes, a ""torch"" of nearly unlimited Power of Existence. Since the Denizens want to capture Yuji and use him to upset the balance of the Realm, Shana resolves to protect Yuji. Yuji then vows to join Shana in her fight.",NULL,"24","23",NULL,"English: Shakugan no Shana Second, Shakugan no Shana 2",NULL,NULL,NULL,NULL,NULL,"2012-03-18 04:18:18","2013-03-06 03:20:05","15644"
"26","3","Shakugan no Shana","shakugan-no-shana","2012/03/shakugan1.jpg",NULL,"TV",NULL,"2005-10-09",NULL,"a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","He had thought his normal days would last forever, until they were ended abruptly by an encounter with a girl with red hair and eyes. He named her Shana.

Not long after he enters high school, Sakai Yuji’s normal days come to an end. He sees something bizarre on his way home: people are frozen in a strange fire, and a monster that looks like a large doll is attacking them. Just when he's about to be killed, a girl in a dark cloak wielding a large sword appears, and slices the monster in half. Although Yuji survives the strange encounter, the girl informs him of a desolate truth: "" 'You' don't exist anymore.""

She calls herself a Flame Haze who hunts ""Guze no Tomogara""; intruders from another world. She explains to him that he is a ""Torch"", a substitute of Yuji whose “existence” has already been devoured. She also told him that he is a special Torch, ""Mystes"", which contains a precious item in it. When he looks at his chest, he sees within himself a faint flame, just as she said.

It is in this way that his eternal struggle alongside the girl begins.",NULL,"24","23",NULL,"English: Shana of the Burning Eyes",NULL,NULL,NULL,NULL,NULL,"2012-03-18 04:18:50","2013-03-06 03:14:07","15645"
"27","3","Serial Experiment Lain","serial-experiment-lain","2012/03/lain.jpg",NULL,"TV",NULL,NULL,NULL,"a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","Lain Iwakura appears to be an ordinary girl, with almost no experience with computers. Yet the sudden suicide of a schoolmate, and a number of strange occurrences, conspire to pull Lain into the world of the Wired, where she gradually learns that nothing is what it seems to be... not even Lain herself.",NULL,"13","23",NULL,,NULL,"5.0000",NULL,"1388611353",NULL,"2012-03-18 04:20:13","2013-03-06 03:23:37","15646"
"28","3","Sengoku Basara Season 2","sengoku-basara-season-2","2012/02/sengokuBasaraSeasonTwo.jpg",NULL,"TV","Complete",NULL,NULL,"a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","The second season of Sengoku Basara.",NULL,"12","23",NULL,"English: Sengoku Basara Ni, Sengoku Basara 2",NULL,NULL,NULL,NULL,NULL,"2012-03-18 04:20:54","2013-03-06 03:42:00","15647"
"29","3","Sengoku Basara","sengoku-basara","2012/03/sengokubasara.jpg",NULL,"TV","Complete",NULL,NULL,"a:2:{i:0;s:6:""Subbed"";i:1;s:6:""Dubbed"";}","PG-13 - Teens 13 or older","In the age of the Warring Countries, Japan was fragmented in semi-independent provinces, governed by feudal lords or daimyo, who confronted each other in an endless struggle for power. Ambitious daimyos from every corner of the Archipelago had shouted their battle cry. They were Takeda Shingen from Kai, Sanada Yukimura, Uesugi Kenshin from Echigo, Azai Nagamasa from Omi, Tokugawa Ieyasu from Mikawa, and many more...

Those were days of unrest and chaos. As war spread throughout the country, the map of power underwent rapid and dramatic changes.
In this never-ending conflict, one man finally seemed to be just one step from establishing total control over the country. He was the lord of Owari, the Sixth Heavenly Devil King. His name was Oda Nobunaga.

But now, a young general clad in azure makes his unexpected appearance in this confused scenario, heading a huge army of cavalrymen from the Northern provinces.
He is known as Date Masamune, the One-Eyed Dragon.
And he is coming for Oda Nobunaga's head, and for ultimate supremacy!",NULL,"12","23",NULL," ",NULL,NULL,NULL,NULL,NULL,"2012-03-18 04:21:56","2013-03-06 03:44:49","15648"
"30","3","Seitokai no Ichizon","seitokai-no-ichizon","2012/03/Seitokai-no-Ichizon.jpg",NULL,"TV","Complete",NULL,NULL,"a:1:{i:0;s:6:""Subbed"";}","PG-13 - Teens 13 or older","The members of the student council of Hekiyou Gakuen are chosen by a popularity vote. As a result, all the members are cute girls except for Sugisaki Ken, who studied hard to enter the council. The story features the endless chattering of the members full of parodies of ""The Melancholy of Haruhi Suzumiya"", ""Dragon Ball"", ""Death Note"", etc.",NULL,"12","23",NULL,"English: Seitokai no Ichizon: Hekiyou Gakuen Seitokai Gijiroku, It's Student Council's Judgement",NULL,NULL,NULL,NULL,NULL,"2012-03-18 04:23:27","2013-04-19 06:28:28","15650"
